"document","comment_id","flausch"
"NDY-003","2354","no"
"NDY-003","2355","no"
"NDY-003","2356","no"
"NDY-003","2357","no"
"NDY-003","2358","yes"
"NDY-003","2359","yes"
"NDY-003","2360","no"
"NDY-003","2361","no"
"NDY-003","2362","yes"
"NDY-003","2363","yes"
"NDY-003","2364","yes"
"NDY-003","2365","no"
"NDY-003","2366","no"
"NDY-003","2367","no"
"NDY-003","2368","yes"
"NDY-003","2369","no"
"NDY-003","2370","no"
"NDY-003","2371","no"
"NDY-003","2372","yes"
"NDY-003","2373","yes"
"NDY-003","2374","no"
"NDY-003","2375","no"
"NDY-003","2376","no"
"NDY-003","2377","yes"
"NDY-003","2378","no"
"NDY-003","2379","no"
"NDY-003","2380","yes"
"NDY-003","2381","yes"
"NDY-003","2382","yes"
"NDY-003","2383","no"
"NDY-003","2384","yes"
"NDY-003","2385","yes"
"NDY-003","2386","no"
"NDY-003","2387","yes"
"NDY-003","2388","no"
"NDY-003","2389","no"
"NDY-003","2390","no"
"NDY-003","2391","yes"
"NDY-003","2392","no"
"NDY-003","2393","yes"
"NDY-003","2394","no"
"NDY-003","2395","no"
"NDY-003","2396","no"
"NDY-003","2397","no"
"NDY-003","2398","no"
"NDY-003","2399","no"
"NDY-003","2400","no"
"NDY-003","2401","yes"
"NDY-003","2402","yes"
"NDY-003","2403","yes"
"NDY-003","2404","yes"
"NDY-003","2405","yes"
"NDY-003","2406","no"
"NDY-003","2407","no"
"NDY-003","2408","no"
"NDY-003","2409","yes"
"NDY-003","2410","no"
"NDY-003","2411","yes"
"NDY-003","2412","no"
"NDY-003","2413","no"
"NDY-003","2414","no"
"NDY-003","2415","no"
"NDY-003","2416","no"
"NDY-003","2417","yes"
"NDY-003","2418","no"
"NDY-003","2419","yes"
"NDY-003","2420","no"
"NDY-003","2421","yes"
"NDY-003","2422","no"
"NDY-003","2423","no"
"NDY-003","2424","yes"
"NDY-003","2425","yes"
"NDY-003","2426","yes"
"NDY-003","2427","yes"
"NDY-003","2428","yes"
"NDY-003","2429","yes"
"NDY-003","2430","yes"
"NDY-003","2431","no"
"NDY-003","2432","no"
"NDY-003","2433","no"
"NDY-003","2434","no"
"NDY-003","2435","no"
"NDY-003","2436","no"
"NDY-003","2437","no"
"NDY-003","2438","yes"
"NDY-003","2439","yes"
"NDY-003","2440","yes"
"NDY-003","2441","no"
"NDY-003","2442","no"
"NDY-003","2443","no"
"NDY-003","2444","no"
"NDY-003","2445","yes"
"NDY-003","2446","no"
"NDY-003","2447","no"
"NDY-003","2448","yes"
"NDY-003","2449","no"
"NDY-003","2450","yes"
"NDY-003","2451","no"
"NDY-003","2452","no"
"NDY-003","2453","yes"
"NDY-003","2454","no"
"NDY-003","2455","no"
"NDY-003","2456","no"
"NDY-003","2457","no"
"NDY-003","2458","no"
"NDY-003","2459","yes"
"NDY-003","2460","yes"
"NDY-003","2461","no"
"NDY-003","2462","yes"
"NDY-003","2463","no"
"NDY-003","2464","no"
"NDY-003","2465","yes"
"NDY-003","2466","no"
"NDY-003","2467","no"
"NDY-003","2468","yes"
"NDY-003","2469","yes"
"NDY-003","2470","yes"
"NDY-003","2471","no"
"NDY-003","2472","no"
"NDY-003","2473","yes"
"NDY-003","2474","yes"
"NDY-003","2475","no"
"NDY-003","2476","yes"
"NDY-003","2477","yes"
"NDY-003","2478","no"
"NDY-003","2479","no"
"NDY-003","2480","no"
"NDY-003","2481","yes"
"NDY-003","2482","no"
"NDY-003","2483","no"
"NDY-003","2484","yes"
"NDY-003","2485","no"
"NDY-003","2486","no"
"NDY-003","2487","no"
"NDY-003","2488","no"
"NDY-003","2489","no"
"NDY-003","2490","no"
"NDY-003","2491","no"
"NDY-003","2492","yes"
"NDY-003","2493","no"
"NDY-003","2494","yes"
"NDY-003","2495","no"
"NDY-003","2496","yes"
"NDY-003","2497","yes"
"NDY-003","2498","no"
"NDY-003","2499","yes"
"NDY-003","2500","no"
"NDY-003","2501","yes"
"NDY-003","2502","no"
"NDY-003","2503","no"
"NDY-003","2504","no"
"NDY-003","2505","no"
"NDY-003","2506","yes"
"NDY-003","2507","yes"
"NDY-003","2508","yes"
"NDY-003","2509","yes"
"NDY-003","2510","no"
"NDY-003","2511","no"
"NDY-003","2512","no"
"NDY-003","2513","no"
"NDY-003","2514","no"
"NDY-003","2515","no"
"NDY-003","2516","no"
"NDY-003","2517","no"
"NDY-003","2518","no"
"NDY-003","2519","no"
"NDY-003","2520","no"
"NDY-003","2521","no"
"NDY-003","2522","no"
"NDY-003","2523","no"
"NDY-003","2524","yes"
"NDY-003","2525","no"
"NDY-003","2526","no"
"NDY-003","2527","no"
"NDY-003","2528","no"
"NDY-003","2529","no"
"NDY-003","2530","no"
"NDY-003","2531","no"
"NDY-003","2532","no"
"NDY-003","2533","no"
"NDY-003","2534","no"
"NDY-003","2535","no"
"NDY-003","2536","no"
"NDY-003","2537","yes"
"NDY-003","2538","yes"
"NDY-003","2539","yes"
"NDY-003","2540","no"
"NDY-003","2541","yes"
"NDY-003","2542","no"
"NDY-003","2543","no"
"NDY-003","2544","no"
"NDY-003","2545","no"
"NDY-003","2546","no"
"NDY-003","2547","no"
"NDY-003","2548","no"
"NDY-003","2549","no"
"NDY-003","2550","no"
"NDY-003","2551","no"
"NDY-003","2552","no"
"NDY-003","2553","no"
"NDY-003","2554","no"
"NDY-003","2555","no"
"NDY-003","2556","yes"
"NDY-003","2557","no"
"NDY-003","2558","no"
"NDY-003","2559","no"
"NDY-003","2560","no"
"NDY-003","2561","no"
"NDY-003","2562","no"
"NDY-003","2563","no"
"NDY-003","2564","no"
"NDY-003","2565","yes"
"NDY-003","2566","yes"
"NDY-003","2567","no"
"NDY-003","2568","yes"
"NDY-003","2569","yes"
"NDY-003","2570","no"
"NDY-003","2571","no"
"NDY-003","2572","yes"
"NDY-003","2573","yes"
"NDY-003","2574","yes"
"NDY-003","2575","yes"
"NDY-003","2576","yes"
"NDY-003","2577","no"
"NDY-003","2578","yes"
"NDY-003","2579","yes"
"NDY-003","2580","no"
"NDY-003","2581","yes"
"NDY-003","2582","no"
"NDY-003","2583","no"
"NDY-003","2584","no"
"NDY-003","2585","no"
"NDY-003","2586","yes"
"NDY-003","2587","yes"
"NDY-003","2588","no"
"NDY-003","2589","no"
"NDY-003","2590","no"
"NDY-003","2591","no"
"NDY-003","2592","yes"
"NDY-003","2593","yes"
"NDY-003","2594","no"
"NDY-003","2595","yes"
"NDY-003","2596","no"
"NDY-003","2597","no"
"NDY-003","2598","no"
"NDY-003","2599","no"
"NDY-003","2600","yes"
"NDY-003","2601","no"
"NDY-003","2602","yes"
"NDY-003","2603","yes"
"NDY-003","2604","yes"
"NDY-003","2605","no"
"NDY-003","2606","yes"
"NDY-003","2607","yes"
"NDY-003","2608","no"
"NDY-003","2609","no"
"NDY-003","2610","no"
"NDY-003","2611","yes"
"NDY-003","2612","yes"
"NDY-003","2613","yes"
"NDY-003","2614","yes"
"NDY-003","2615","yes"
"NDY-003","2616","no"
"NDY-003","2617","no"
"NDY-003","2618","yes"
"NDY-003","2619","no"
"NDY-003","2620","yes"
"NDY-003","2621","yes"
"NDY-003","2622","no"
"NDY-003","2623","yes"
"NDY-003","2624","no"
"NDY-003","2625","no"
"NDY-003","2626","no"
"NDY-003","2627","no"
"NDY-003","2628","no"
"NDY-003","2629","no"
"NDY-003","2630","no"
"NDY-003","2631","no"
"NDY-003","2632","no"
"NDY-003","2633","no"
"NDY-003","2634","no"
"NDY-003","2635","yes"
"NDY-003","2636","no"
"NDY-003","2637","no"
"NDY-003","2638","no"
"NDY-003","2639","no"
"NDY-003","2640","no"
"NDY-003","2641","no"
"NDY-003","2642","no"
"NDY-003","2643","no"
"NDY-003","2644","no"
"NDY-003","2645","no"
"NDY-003","2646","no"
"NDY-003","2647","no"
"NDY-003","2648","yes"
"NDY-003","2649","no"
"NDY-003","2650","no"
"NDY-003","2651","yes"
"NDY-003","2652","yes"
"NDY-003","2653","no"
"NDY-003","2654","no"
"NDY-003","2655","yes"
"NDY-003","2656","yes"
"NDY-003","2657","yes"
"NDY-003","2658","yes"
"NDY-003","2659","no"
"NDY-003","2660","no"
"NDY-003","2661","yes"
"NDY-003","2662","yes"
"NDY-003","2663","yes"
"NDY-003","2664","no"
"NDY-003","2665","no"
"NDY-003","2666","no"
"NDY-003","2667","no"
"NDY-003","2668","no"
"NDY-003","2669","no"
"NDY-003","2670","yes"
"NDY-003","2671","yes"
"NDY-003","2672","no"
"NDY-003","2673","yes"
"NDY-003","2674","no"
"NDY-003","2675","no"
"NDY-003","2676","yes"
"NDY-003","2677","no"
"NDY-003","2678","yes"
"NDY-003","2679","no"
"NDY-003","2680","yes"
"NDY-003","2681","yes"
"NDY-003","2682","yes"
"NDY-003","2683","no"
"NDY-003","2684","no"
"NDY-003","2685","yes"
"NDY-003","2686","no"
"NDY-003","2687","no"
"NDY-003","2688","no"
"NDY-003","2689","no"
"NDY-003","2690","yes"
"NDY-003","2691","no"
"NDY-003","2692","yes"
"NDY-003","2693","no"
"NDY-003","2694","no"
"NDY-003","2695","yes"
"NDY-003","2696","yes"
"NDY-003","2697","no"
"NDY-003","2698","no"
"NDY-003","2699","no"
"NDY-003","2700","no"
"NDY-003","2701","no"
"NDY-003","2702","yes"
"NDY-003","2703","yes"
"NDY-003","2704","yes"
"NDY-003","2705","yes"
"NDY-003","2706","yes"
"NDY-003","2707","no"
"NDY-003","2708","no"
"NDY-003","2709","no"
"NDY-003","2710","no"
"NDY-003","2711","no"
"NDY-003","2712","yes"
"NDY-003","2713","yes"
"NDY-003","2714","no"
"NDY-003","2715","yes"
"NDY-003","2716","no"
"NDY-003","2717","yes"
"NDY-003","2718","yes"
"NDY-003","2719","no"
"NDY-003","2720","no"
"NDY-003","2721","yes"
"NDY-003","2722","no"
"NDY-003","2723","no"
"NDY-003","2724","no"
"NDY-003","2725","no"
"NDY-003","2726","no"
"NDY-003","2727","yes"
"NDY-003","2728","no"
"NDY-003","2729","no"
"NDY-003","2730","no"
"NDY-003","2731","no"
"NDY-003","2732","yes"
"NDY-003","2733","no"
"NDY-003","2734","yes"
"NDY-003","2735","yes"
"NDY-003","2736","yes"
"NDY-003","2737","yes"
"NDY-003","2738","yes"
"NDY-003","2739","no"
"NDY-003","2740","no"
"NDY-003","2741","yes"
"NDY-003","2742","no"
"NDY-003","2743","yes"
"NDY-003","2744","yes"
"NDY-003","2745","yes"
"NDY-003","2746","no"
"NDY-003","2747","no"
"NDY-003","2748","no"
"NDY-003","2749","no"
"NDY-003","2750","no"
"NDY-003","2751","no"
"NDY-003","2752","yes"
"NDY-003","2753","no"
"NDY-003","2754","no"
"NDY-003","2755","no"
"NDY-003","2756","yes"
"NDY-003","2757","yes"
"NDY-003","2758","no"
"NDY-003","2759","no"
"NDY-003","2760","no"
"NDY-003","2761","no"
"NDY-003","2762","no"
"NDY-003","2763","yes"
"NDY-003","2764","yes"
"NDY-003","2765","no"
"NDY-003","2766","yes"
"NDY-003","2767","yes"
"NDY-003","2768","yes"
"NDY-003","2769","yes"
"NDY-003","2770","yes"
"NDY-003","2771","no"
"NDY-003","2772","no"
"NDY-003","2773","yes"
"NDY-003","2774","yes"
"NDY-003","2775","no"
"NDY-003","2776","yes"
"NDY-003","2777","no"
"NDY-003","2778","no"
"NDY-003","2779","no"
"NDY-003","2780","no"
"NDY-003","2781","no"
"NDY-003","2782","no"
"NDY-003","2783","no"
"NDY-003","2784","no"
"NDY-003","2785","no"
"NDY-003","2786","no"
"NDY-003","2787","no"
"NDY-003","2788","yes"
"NDY-003","2789","no"
"NDY-003","2790","yes"
"NDY-003","2791","yes"
"NDY-003","2792","yes"
"NDY-003","2793","yes"
"NDY-003","2794","yes"
"NDY-003","2795","no"
"NDY-003","2796","yes"
"NDY-003","2797","yes"
"NDY-003","2798","yes"
"NDY-003","2799","no"
"NDY-003","2800","yes"
"NDY-003","2801","yes"
"NDY-003","2802","no"
"NDY-003","2803","no"
"NDY-003","2804","yes"
"NDY-003","2805","yes"
"NDY-003","2806","no"
"NDY-003","2807","yes"
"NDY-003","2808","no"
"NDY-003","2809","no"
"NDY-003","2810","no"
"NDY-003","2811","no"
"NDY-003","2812","no"
"NDY-003","2813","no"
"NDY-003","2814","no"
"NDY-003","2815","no"
"NDY-003","2816","yes"
"NDY-003","2817","yes"
"NDY-003","2818","yes"
"NDY-003","2819","yes"
"NDY-003","2820","no"
"NDY-003","2821","no"
"NDY-003","2822","yes"
"NDY-003","2823","yes"
"NDY-003","2824","yes"
"NDY-003","2825","no"
"NDY-003","2826","no"
"NDY-003","2827","no"
"NDY-003","2828","yes"
"NDY-003","2829","yes"
"NDY-003","2830","yes"
"NDY-003","2831","yes"
"NDY-003","2832","no"
"NDY-003","2833","no"
"NDY-003","2834","no"
"NDY-003","2835","no"
"NDY-003","2836","yes"
"NDY-003","2837","yes"
"NDY-003","2838","yes"
"NDY-003","2839","yes"
"NDY-003","2840","yes"
"NDY-003","2841","yes"
"NDY-003","2842","yes"
"NDY-003","2843","yes"
"NDY-003","2844","yes"
"NDY-003","2845","no"
"NDY-003","2846","no"
"NDY-003","2847","yes"
"NDY-003","2848","yes"
"NDY-003","2849","yes"
"NDY-003","2850","yes"
"NDY-003","2851","no"
"NDY-003","2852","yes"
"NDY-003","2853","no"
"NDY-003","2854","no"
"NDY-003","2855","yes"
"NDY-003","2856","no"
"NDY-003","2857","yes"
"NDY-003","2858","no"
"NDY-003","2859","no"
"NDY-003","2860","no"
"NDY-003","2861","no"
"NDY-003","2862","no"
"NDY-003","2863","yes"
"NDY-003","2864","no"
"NDY-003","2865","no"
"NDY-003","2866","yes"
"NDY-003","2867","no"
"NDY-003","2868","no"
"NDY-003","2869","no"
"NDY-003","2870","yes"
"NDY-003","2871","yes"
"NDY-003","2872","yes"
"NDY-003","2873","no"
"NDY-003","2874","no"
"NDY-003","2875","yes"
"NDY-003","2876","no"
"NDY-003","2877","no"
"NDY-003","2878","no"
"NDY-003","2879","yes"
"NDY-003","2880","no"
"NDY-003","2881","no"
"NDY-003","2882","no"
"NDY-003","2883","no"
"NDY-003","2884","yes"
"NDY-003","2885","yes"
"NDY-003","2886","yes"
"NDY-003","2887","yes"
"NDY-003","2888","yes"
"NDY-003","2889","yes"
"NDY-003","2890","no"
"NDY-003","2891","yes"
"NDY-003","2892","yes"
"NDY-003","2893","no"
"NDY-003","2894","no"
"NDY-003","2895","no"
"NDY-003","2896","yes"
"NDY-003","2897","yes"
"NDY-003","2898","no"
"NDY-003","2899","no"
"NDY-003","2900","no"
"NDY-003","2901","yes"
"NDY-003","2902","yes"
"NDY-003","2903","no"
"NDY-003","2904","no"
"NDY-003","2905","no"
"NDY-003","2906","yes"
"NDY-003","2907","no"
"NDY-003","2908","no"
"NDY-003","2909","yes"
"NDY-003","2910","yes"
"NDY-003","2911","no"
"NDY-003","2912","no"
"NDY-003","2913","no"
"NDY-003","2914","no"
"NDY-003","2915","no"
"NDY-003","2916","no"
"NDY-003","2917","no"
"NDY-003","2918","no"
"NDY-003","2919","yes"
"NDY-003","2920","yes"
"NDY-003","2921","yes"
"NDY-003","2922","yes"
"NDY-003","2923","yes"
"NDY-003","2924","yes"
"NDY-003","2925","no"
"NDY-003","2926","no"
"NDY-003","2927","no"
"NDY-003","2928","yes"
"NDY-003","2929","no"
"NDY-003","2930","no"
"NDY-003","2931","no"
"NDY-003","2932","yes"
"NDY-003","2933","yes"
"NDY-003","2934","yes"
"NDY-003","2935","yes"
"NDY-003","2936","yes"
"NDY-003","2937","no"
"NDY-003","2938","yes"
"NDY-003","2939","no"
"NDY-003","2940","no"
"NDY-003","2941","yes"
"NDY-003","2942","yes"
"NDY-003","2943","no"
"NDY-003","2944","yes"
"NDY-003","2945","yes"
"NDY-003","2946","yes"
"NDY-003","2947","yes"
"NDY-003","2948","no"
"NDY-003","2949","yes"
"NDY-003","2950","no"
"NDY-003","2951","yes"
"NDY-003","2952","no"
"NDY-003","2953","no"
"NDY-003","2954","yes"
"NDY-003","2955","yes"
"NDY-003","2956","no"
"NDY-003","2957","yes"
"NDY-003","2958","no"
"NDY-003","2959","no"
"NDY-003","2960","yes"
"NDY-003","2961","no"
"NDY-003","2962","yes"
"NDY-003","2963","no"
"NDY-003","2964","no"
"NDY-003","2965","no"
"NDY-003","2966","yes"
"NDY-003","2967","no"
"NDY-003","2968","yes"
"NDY-003","2969","yes"
"NDY-003","2970","no"
"NDY-003","2971","no"
"NDY-003","2972","yes"
"NDY-003","2973","no"
"NDY-003","2974","no"
"NDY-003","2975","no"
"NDY-003","2976","no"
"NDY-003","2977","no"
"NDY-003","2978","yes"
"NDY-003","2979","yes"
"NDY-003","2980","no"
"NDY-003","2981","yes"
"NDY-003","2982","no"
"NDY-003","2983","yes"
"NDY-003","2984","yes"
"NDY-003","2985","no"
"NDY-003","2986","no"
"NDY-003","2987","no"
"NDY-003","2988","no"
"NDY-003","2989","yes"
"NDY-003","2990","no"
"NDY-003","2991","no"
"NDY-003","2992","yes"
"NDY-003","2993","yes"
"NDY-003","2994","no"
"NDY-003","2995","no"
"NDY-003","2996","no"
"NDY-003","2997","yes"
"NDY-003","2998","no"
"NDY-003","2999","no"
"NDY-003","3000","no"
"NDY-003","3001","no"
"NDY-003","3002","no"
"NDY-003","3003","yes"
"NDY-003","3004","yes"
"NDY-003","3005","no"
"NDY-003","3006","yes"
"NDY-003","3007","yes"
"NDY-003","3008","no"
"NDY-003","3009","no"
"NDY-003","3010","yes"
"NDY-003","3011","no"
"NDY-003","3012","no"
"NDY-003","3013","no"
"NDY-003","3014","no"
"NDY-003","3015","no"
"NDY-003","3016","no"
"NDY-003","3017","yes"
"NDY-003","3018","yes"
"NDY-003","3019","yes"
"NDY-003","3020","yes"
"NDY-003","3021","no"
"NDY-003","3022","no"
"NDY-003","3023","no"
"NDY-003","3024","yes"
"NDY-003","3025","no"
"NDY-003","3026","yes"
"NDY-003","3027","yes"
"NDY-003","3028","no"
"NDY-003","3029","yes"
"NDY-003","3030","yes"
"NDY-003","3031","no"
"NDY-003","3032","no"
"NDY-003","3033","no"
"NDY-003","3034","yes"
"NDY-003","3035","yes"
"NDY-003","3036","no"
"NDY-003","3037","no"
"NDY-003","3038","no"
"NDY-003","3039","no"
"NDY-003","3040","no"
"NDY-003","3041","no"
"NDY-003","3042","no"
"NDY-003","3043","no"
"NDY-003","3044","yes"
"NDY-003","3045","yes"
"NDY-003","3046","no"
"NDY-003","3047","no"
"NDY-003","3048","no"
"NDY-003","3049","yes"
"NDY-003","3050","no"
"NDY-003","3051","yes"
"NDY-003","3052","no"
"NDY-003","3053","no"
"NDY-003","3054","no"
"NDY-003","3055","no"
"NDY-003","3056","yes"
"NDY-003","3057","no"
"NDY-003","3058","yes"
"NDY-003","3059","no"
"NDY-003","3060","no"
"NDY-003","3061","yes"
"NDY-003","3062","no"
"NDY-003","3063","yes"
"NDY-003","3064","yes"
"NDY-003","3065","no"
"NDY-003","3066","no"
"NDY-003","3067","yes"
"NDY-003","3068","no"
"NDY-003","3069","yes"
"NDY-003","3070","yes"
"NDY-003","3071","yes"
"NDY-003","3072","no"
"NDY-003","3073","yes"
"NDY-003","3074","no"
"NDY-003","3075","no"
"NDY-003","3076","yes"
"NDY-003","3077","no"
"NDY-003","3078","no"
"NDY-003","3079","no"
"NDY-003","3080","no"
"NDY-003","3081","no"
"NDY-003","3082","no"
"NDY-003","3083","no"
"NDY-003","3084","no"
"NDY-003","3085","no"
"NDY-003","3086","no"
"NDY-003","3087","no"
"NDY-003","3088","yes"
"NDY-003","3089","no"
"NDY-003","3090","no"
"NDY-003","3091","no"
"NDY-003","3092","no"
"NDY-003","3093","no"
"NDY-003","3094","no"
"NDY-003","3095","no"
"NDY-003","3096","yes"
"NDY-003","3097","yes"
"NDY-003","3098","yes"
"NDY-003","3099","yes"
"NDY-003","3100","no"
"NDY-003","3101","no"
"NDY-003","3102","yes"
"NDY-003","3103","no"
"NDY-003","3104","yes"
"NDY-003","3105","no"
"NDY-003","3106","no"
"NDY-003","3107","no"
"NDY-003","3108","no"
"NDY-003","3109","no"
"NDY-003","3110","no"
"NDY-003","3111","no"
"NDY-003","3112","no"
"NDY-003","3113","yes"
"NDY-003","3114","no"
"NDY-003","3115","yes"
"NDY-003","3116","yes"
"NDY-003","3117","yes"
"NDY-003","3118","yes"
"NDY-003","3119","no"
"NDY-003","3120","yes"
"NDY-003","3121","no"
"NDY-003","3122","no"
"NDY-003","3123","no"
"NDY-003","3124","yes"
"NDY-003","3125","yes"
"NDY-003","3126","yes"
"NDY-003","3127","yes"
"NDY-003","3128","yes"
"NDY-003","3129","yes"
"NDY-003","3130","yes"
"NDY-003","3131","yes"
"NDY-003","3132","yes"
"NDY-003","3133","no"
"NDY-003","3134","yes"
"NDY-003","3135","no"
"NDY-003","3136","no"
"NDY-003","3137","no"
"NDY-003","3138","yes"
"NDY-003","3139","no"
"NDY-003","3140","yes"
"NDY-003","3141","yes"
"NDY-003","3142","yes"
"NDY-003","3143","yes"
"NDY-003","3144","no"
"NDY-003","3145","no"
"NDY-003","3146","no"
"NDY-003","3147","no"
"NDY-003","3148","no"
"NDY-003","3149","no"
"NDY-003","3150","no"
"NDY-003","3151","no"
"NDY-003","3152","yes"
"NDY-003","3153","no"
"NDY-003","3154","yes"
"NDY-003","3155","yes"
"NDY-003","3156","yes"
"NDY-003","3157","no"
"NDY-003","3158","yes"
"NDY-003","3159","yes"
"NDY-003","3160","no"
"NDY-003","3161","yes"
"NDY-003","3162","yes"
"NDY-003","3163","no"
"NDY-003","3164","yes"
"NDY-003","3165","yes"
"NDY-003","3166","no"
"NDY-003","3167","no"
"NDY-003","3168","yes"
"NDY-003","3169","no"
"NDY-003","3170","no"
"NDY-003","3171","no"
"NDY-003","3172","yes"
"NDY-003","3173","no"
"NDY-003","3174","no"
"NDY-003","3175","no"
"NDY-003","3176","yes"
"NDY-003","3177","yes"
"NDY-003","3178","yes"
"NDY-003","3179","no"
"NDY-003","3180","no"
"NDY-003","3181","no"
"NDY-003","3182","no"
"NDY-003","3183","yes"
"NDY-003","3184","yes"
"NDY-003","3185","no"
"NDY-003","3186","yes"
"NDY-003","3187","no"
"NDY-003","3188","yes"
"NDY-003","3189","no"
"NDY-003","3190","no"
"NDY-003","3191","yes"
"NDY-003","3192","no"
"NDY-003","3193","yes"
"NDY-003","3194","no"
"NDY-003","3195","yes"
"NDY-003","3196","no"
"NDY-003","3197","no"
"NDY-003","3198","no"
"NDY-003","3199","yes"
"NDY-003","3200","yes"
"NDY-003","3201","yes"
"NDY-003","3202","yes"
"NDY-003","3203","yes"
"NDY-003","3204","yes"
"NDY-003","3205","yes"
"NDY-003","3206","no"
"NDY-003","3207","yes"
"NDY-003","3208","no"
"NDY-003","3209","yes"
"NDY-003","3210","yes"
"NDY-003","3211","no"
"NDY-003","3212","no"
"NDY-003","3213","no"
"NDY-003","3214","no"
"NDY-003","3215","yes"
"NDY-003","3216","yes"
"NDY-003","3217","yes"
"NDY-003","3218","yes"
"NDY-003","3219","yes"
"NDY-003","3220","no"
"NDY-003","3221","yes"
"NDY-003","3222","yes"
"NDY-003","3223","no"
"NDY-003","3224","yes"
"NDY-003","3225","yes"
"NDY-003","3226","yes"
"NDY-003","3227","no"
"NDY-003","3228","no"
"NDY-003","3229","no"
"NDY-003","3230","yes"
"NDY-003","3231","no"
"NDY-003","3232","no"
"NDY-003","3233","no"
"NDY-003","3234","no"
"NDY-003","3235","yes"
"NDY-003","3236","no"
"NDY-003","3237","yes"
"NDY-003","3238","no"
"NDY-003","3239","no"
"NDY-003","3240","no"
"NDY-003","3241","yes"
"NDY-003","3242","yes"
"NDY-003","3243","no"
"NDY-003","3244","no"
"NDY-003","3245","no"
"NDY-003","3246","no"
"NDY-003","3247","yes"
"NDY-003","3248","yes"
"NDY-003","3249","yes"
"NDY-003","3250","yes"
"NDY-003","3251","no"
"NDY-003","3252","no"
"NDY-003","3253","no"
"NDY-003","3254","no"
"NDY-003","3255","no"
"NDY-003","3256","no"
"NDY-003","3257","yes"
"NDY-003","3258","yes"
"NDY-003","3259","no"
"NDY-003","3260","no"
"NDY-003","3261","yes"
"NDY-003","3262","no"
"NDY-003","3263","yes"
"NDY-003","3264","yes"
"NDY-003","3265","no"
"NDY-003","3266","no"
"NDY-003","3267","yes"
"NDY-003","3268","yes"
"NDY-003","3269","no"
"NDY-003","3270","no"
"NDY-003","3271","yes"
"NDY-003","3272","no"
"NDY-003","3273","no"
"NDY-003","3274","yes"
"NDY-003","3275","no"
"NDY-003","3276","yes"
"NDY-003","3277","yes"
"NDY-003","3278","yes"
"NDY-003","3279","no"
"NDY-003","3280","yes"
"NDY-003","3281","no"
"NDY-003","3282","yes"
"NDY-003","3283","yes"
"NDY-003","3284","no"
"NDY-003","3285","no"
"NDY-003","3286","yes"
"NDY-003","3287","no"
"NDY-003","3288","no"
"NDY-003","3289","yes"
"NDY-003","3290","yes"
"NDY-003","3291","yes"
"NDY-003","3292","no"
"NDY-003","3293","yes"
"NDY-003","3294","yes"
"NDY-003","3295","yes"
"NDY-003","3296","no"
"NDY-003","3297","no"
"NDY-003","3298","yes"
"NDY-003","3299","no"
"NDY-003","3300","yes"
"NDY-003","3301","yes"
"NDY-003","3302","yes"
"NDY-003","3303","yes"
"NDY-003","3304","yes"
"NDY-003","3305","no"
"NDY-003","3306","no"
"NDY-003","3307","no"
"NDY-003","3308","no"
"NDY-003","3309","no"
"NDY-003","3310","yes"
"NDY-003","3311","yes"
"NDY-003","3312","yes"
"NDY-003","3313","no"
"NDY-003","3314","no"
"NDY-003","3315","yes"
"NDY-003","3316","yes"
"NDY-003","3317","no"
"NDY-003","3318","yes"
"NDY-003","3319","yes"
"NDY-003","3320","no"
"NDY-003","3321","yes"
"NDY-003","3322","no"
"NDY-003","3323","yes"
"NDY-003","3324","yes"
"NDY-003","3325","yes"
"NDY-003","3326","yes"
"NDY-003","3327","yes"
"NDY-003","3328","yes"
"NDY-003","3329","yes"
"NDY-003","3330","no"
"NDY-003","3331","yes"
"NDY-003","3332","yes"
"NDY-003","3333","no"
"NDY-003","3334","yes"
"NDY-003","3335","yes"
"NDY-003","3336","no"
"NDY-003","3337","no"
"NDY-003","3338","yes"
"NDY-003","3339","yes"
"NDY-003","3340","no"
"NDY-003","3341","yes"
"NDY-003","3342","no"
"NDY-003","3343","yes"
"NDY-003","3344","yes"
"NDY-003","3345","no"
"NDY-003","3346","no"
"NDY-003","3347","yes"
"NDY-003","3348","yes"
"NDY-003","3349","yes"
"NDY-003","3350","yes"
"NDY-003","3351","yes"
"NDY-003","3352","no"
"NDY-003","3353","yes"
"NDY-003","3354","yes"
"NDY-003","3355","yes"
"NDY-003","3356","no"
"NDY-003","3357","yes"
"NDY-003","3358","yes"
"NDY-003","3359","yes"
"NDY-003","3360","yes"
"NDY-003","3361","yes"
"NDY-003","3362","yes"
"NDY-003","3363","yes"
"NDY-003","3364","no"
"NDY-003","3365","yes"
"NDY-003","3366","yes"
"NDY-003","3367","yes"
"NDY-003","3368","yes"
"NDY-003","3369","no"
"NDY-003","3370","yes"
"NDY-003","3371","yes"
"NDY-003","3372","no"
"NDY-003","3373","no"
"NDY-003","3374","yes"
"NDY-003","3375","no"
"NDY-003","3376","yes"
"NDY-003","3377","yes"
"NDY-003","3378","yes"
"NDY-003","3379","yes"
"NDY-003","3380","no"
"NDY-003","3381","no"
"NDY-003","3382","yes"
"NDY-003","3383","yes"
"NDY-003","3384","yes"
"NDY-003","3385","yes"
"NDY-003","3386","no"
"NDY-003","3387","no"
"NDY-003","3388","yes"
"NDY-003","3389","yes"
"NDY-003","3390","no"
"NDY-003","3391","no"
"NDY-003","3392","yes"
"NDY-003","3393","yes"
