"document","comment_id","comment"
"NDY-179","3166","Alter , ich habe ja schon viel Negatives über '' DieLochis '' gehört ... und diese '' Song-Parodie '' ist die erste und einzige die ich gehört habe ... Ich glaube die sind mit ABSTAND die schlechtesten Youtuber die viele Abos haben .... ich frage mich wer sowas inkompetentes nen Abo verleiht . Die sind Musikalisch einfach nur richtig MIES , und der Inhalt des Textes ist auch auf einem Niveeu von einen Grundschulkind ... sogar Haftbefehl schreibt bessere Texte ! - . - bei 1,1 Mio Abos frage ich mich wieviele 12 Jährige Blagen hier rum rennen - . -"
"NDY-179","3167","Ich liebe Dich , Roman 🎀 😚 💕 💖 💞"
"NDY-179","3168","Ich libe euch"
"NDY-179","3169","Cool"
"NDY-179","3170","<b> - </b> ❤️"
"NDY-179","3171","Lol"
"NDY-179","3172","Mateo unperfekt"
"NDY-179","3173","Hört Bitte auf Ihr werdet immer unbeliebter früher wahr ihr besser"
"NDY-179","3174","Au Revoir von Mark Foster und Sido ( nur ne Idee )"
"NDY-179","3175","Lochis ihr seid die besten !!"
"NDY-179","3176","Ich kotz gleich ."
"NDY-179","3177","Zum Glück nur ganz wenig Auto-Tune ..."
"NDY-179","3178","Geilo ♥ ♥ ♥"
"NDY-179","3179","Geiles viedio als nächstes deamena von emengien Dragons"
"NDY-179","3180","Cool"
"NDY-179","3181","cooles video macht noch eins bitte bitte !!"
"NDY-179","3182","Ist eine Tomate gelb ??"
"NDY-179","3183","miley cyrus raiginbol ich liieb euch so iich bin bei jedem konzert dabei 3 IHR SEID DER HAMMER LOVE 3"
"NDY-179","3184","Alter von so einer Schwulen Scheisse bekommt Gänsehaut ."
"NDY-179","3185","Bück dich hoch von Deichkind bitte bitte bitte"
"NDY-179","3186","Ich würde voll gerne ein Foto mit euch , oder ein Autogramm von euch haben , aber auf dem kontert in München waren alle Autogramm Karten aus"
"NDY-179","3187","haha oh gott xD so am schluss stromausfall und dan so scheisse !! xD"
"NDY-179","3188","Wie wäre es mit sail"
"NDY-179","3189","Alle haben Job ich hab Langeweile keiner hat mehr bock"
"NDY-179","3190","Parodit mal au revoir"
"NDY-179","3191","Ich finde den song einfach nur toll könnt ihr wieder wir '' klären auf '' machen ?"
"NDY-179","3192","Wo is es ja"
"NDY-179","3193","die Wörter des Lieds sind sehr gut ein geordnet also ich meinte das dass Lied nicht durcheinander ist"
"NDY-179","3194","cool macht weiter so"
"NDY-179","3195","bringt euch um"
"NDY-179","3196","Kul"
"NDY-179","3197","Bitte macht neue Parodien"
"NDY-179","3198","So cool 😍 😍 😍"
"NDY-179","3199","mega geil"
"NDY-179","3200","Das nächste Lied was ihr parodieren sollt ist Mark Forster flash mich"
"NDY-179","3201","das Lied ist der hammer man so geil :D"
"NDY-179","3202",":D"
"NDY-179","3203","Ihr konnt sooooo geil singen macht pls von unperfekt eine Parodie pls"
"NDY-179","3204","Dielochis sind die besten youtuber für mich"
"NDY-179","3205","mench ihr seit die besten"
"NDY-179","3206","Cool"
"NDY-179","3207","Macht irgendwie aggressiv ..."
"NDY-179","3208","Echt gut gemacht . Finde ich cool ."
"NDY-179","3209","Ihr macht sehr tolle parodien Macht doch den song lieder von adel tawil"
"NDY-179","3210","Wii ich"
"NDY-179","3211","ihr zwei seit die besten könnt gut singen eurer letzte single mein letzter Tag ist der Hammer 3beste youtuber ever 3"
"NDY-179","3212","alter ... was sind das für texte . junge die texte sind sau unlusting"
"NDY-179","3213","Cool"
"NDY-179","3214","Ähmm vielleicht irgendwas sehr lustiges vielleicht lady gaga locker face"
"NDY-179","3215","Gut gemacht lochis 👍"
"NDY-179","3216","lass das mal liebr mit dem singen :/ meine meinung"
"NDY-179","3217","Lochis der ist alt aber im no ein hit"
"NDY-179","3218","Was habt ihr mit meinem Lieblingslied angestellt ? :("
"NDY-179","3219","Wie ist eure Telefon Nummer"
"NDY-179","3220","durch soviele abonnenten und das damit verbundene einkommen sollte man eigentlich erwarten dürfen , dass ihr euch mal ne gescheite gesichtscreme leisten könntet"
"NDY-179","3221","Von BUCHIDO"
"NDY-179","3222","Wie wers mit animals"
"NDY-179","3223","Von maroon 5"
"NDY-179","3224","Könnt ihr ma so einen Mix machen ? von all euren liedern ?"
"NDY-179","3225","wie ist es den mit Rihanna"
"NDY-179","3226","Heiko und Roman macht euch nichts draußen die sind nur neidisch auf euch ihr seid spitze ♡ ♥ ♥ ♥ ♡"
"NDY-179","3227","The climb von miley cyrus ! Sorry wenn der Name falsch geschrieben ist !"
"NDY-179","3228","Ganhanstyl"
"NDY-179","3229","LoL"
"NDY-179","3230","Bin auch süchtig"
"NDY-179","3231","Adel tavil Lieder"
"NDY-179","3232","Wo wohnst ihr"
"NDY-179","3233","Roman und Heiko ihr seit ordentlich Und Roman du und dein Bruder ihr seit die coolsten der welt"
"NDY-179","3234","Dieses Lied ist Hammer geil"
"NDY-179","3235","Jo"
"NDY-179","3236","Ihr seit geil"
"NDY-179","3237","Ihr habt ein sing fehler . Das heißt der leptop"
"NDY-179","3238","Könntet ihr mal bitte bitte wiggle parodieren wenn ja dann wäre das nett"
"NDY-179","3239","Irgendeins"
"NDY-179","3240","cool cooooooooool"
"NDY-179","3241","Ihr macht die geilsten lieder"
"NDY-179","3242","Das nächste lied sool geißen cro esay"
"NDY-179","3243","Welches Lied als nächstes ? Am besten keins , sonst bekommt ihr ne Anzeige wegen Körperverletzung von mehreren ........"
"NDY-179","3244","👍 👍 👍 👍 👍 👍 👍 👍 👍 👍 👍 👍 👍 👍 👍 👍 👍 👍 👍 👍 👍 👍 Geilo Geilo Geilo Geilo . Coole Parodie"
"NDY-179","3245","Daumen hoch , wenn ihr diesen DRECKS KANAL gelöscht haben wollt 3333"
"NDY-179","3246","Daumen hoch , wenn ihr diesen DRECKS KANAL gelöscht haben wollt 3333"
"NDY-179","3247","So niveau Los wie hier manche rum '' haten '' schon armselig genug das die manchen sich das Video nur ansehehen um danach UNNÖTIGE komis abzugeben ! - . - Wenns euch nicht gefällt dann guckt euch die Videos nicht an ! Das meiste vom '' Hate '' ist eh Neid :'D p. s : wenn sie nicht singen könnten würden sie nicht so FAME sein ;)"
"NDY-179","3248","Könntet ihr mal von james blunt postcards parodieren"
"NDY-179","3249","Ich moss katzen"
"NDY-179","3250","Ohrwurm das lied ist hammer genau so wie die anderen 3"
"NDY-179","3251","Sry Leute aber der Text ist wenig einfallsreich .... aber macht trd weiter ihr seid Korrekt :)"
"NDY-179","3252","Wie alt seit ihr ?"
"NDY-179","3253","Von Helene Fischer atemlos 😂 😂 😂 😂 hegdl Heiko und Roman 👍 👍 👍 ❤ ❤ ❤ ❤"
"NDY-179","3254","Mein Aku ist weck 😪"
"NDY-179","3255","Tom odel"
"NDY-179","3256","Musik 1oder was ^_^"
"NDY-179","3257","Geil"
"NDY-179","3258","Die beiden sind voll cool ( süß )"
"NDY-179","3259","Ihr seht euch sehr enlich"
"NDY-179","3260","Ich liebe euch"
"NDY-179","3261","Cooler Song , aber Handy ist ja nicht das wichtigste ..."
"NDY-179","3262","Rise like a phonenix ♥ Bitteeeeeee ! ♥"
"NDY-179","3263","Toll"
"NDY-179","3264","Ihr habt aber schon mal was besseres gemacht"
"NDY-179","3265","Die sind so scheiße und machen die schlechtesten vidios ever"
"NDY-179","3266","Ihr seid die coolsten konnt ihr eine parodie von sido liebe machen"
"NDY-179","3267","Ich kiebe euch"
"NDY-179","3268","Geil"
"NDY-179","3269","Cool"
"NDY-179","3270","Der Song ist cool lochis liebe euch von elisha"
"NDY-179","3271","Cooler Song 👍 👍 👍 👍 👍 👍"
"NDY-179","3272","Also ich die beiden können gut singen die sind einfach der Hammer und die haben Talent ich finde diese Sache einfach Hammer"
"NDY-179","3273","Bang bang , proplem"
"NDY-179","3274","finde euch cool"
"NDY-179","3275","Coole Parodie"
"NDY-179","3276","habe auch mal verzweifelt mein Ladekabel gesucht"
"NDY-179","3277","Kwabs walk bitte"
"NDY-179","3278","Ihr seid cool"
"NDY-179","3279","Pickligen schweinefressen :)"
"NDY-179","3280","Leute wenn ihr die Lochis nicht mögt dann guckt sie einfach nicht und hört auf die ganze zeit mit dem selben Mist die Kommentare zuzumüllen Und an die Lochis Leute ich mag eure Parodien richtig gerne aber bitte zieht es nicht ins lächerliche und werdet nicht so widerlich wie die anderen z. b das ihr immer euch angeblich scheiße von den Finger leckt die eigentlich Schokolade ist um mehr Abonnenten zu bekommen wenn ihr das lässt werden euch viel mehr Menschen mögen , glaubt mir"
"NDY-179","3281","Hey das geht ab"
"NDY-179","3282","Cooles Lied voll krass"
"NDY-179","3283","Ihr seid so Sweet 3"
"NDY-179","3284","Heiko roman könnt ihr von james blunt postcards parodieren"
"NDY-179","3285","üarodiert ma den song all me maby vin ytitty macht da ma was besseres draus"
"NDY-179","3286","dumm"
"NDY-179","3287","Ist das euer ernst ihr habt echt nichts besseres zu tun und hatet euch gegenseitig kaputt nur weil einer seine Meinung sagt das ist so Niveaulos !!"
"NDY-179","3288","Seit ihr eigentlich am selben Tag geboren ? Weil ein kumpel von mir hat gesagt das roman um 0:00 uhr also eigentlich 1 Tag später stimmt das ???"
"NDY-179","3289","Woher soll dein Kumpel das wissen ? xD"
"NDY-179","3290","Das weiß dein Kumpel doch nicht 😆"
"NDY-179","3291","Mein lade kabel hab ich auch fer schlamt"
"NDY-179","3292","Ich sag nur noch Geil"
"NDY-179","3293","Hört auf dielochis zu beleidigen macht doch selber bessere videos und habt über 1 mil abbonnenten wenn ihr dass ned könnt hört auf mit den beleidigenden kommentaren dielochis sind cool"
"NDY-179","3294","Ihr werdet immer geiler das wa ein spas ha ganz lostig"
"NDY-179","3295","cool"
"NDY-179","3296","Das lied ist geil"
"NDY-179","3297","Geile Parodie"
"NDY-179","3298","Das laptop ????"
"NDY-179","3299","Ihr seid einfach di Vietnam 3"
"NDY-179","3300","Ihr seid cooooolll"
"NDY-179","3301","Lagweilich 😴 😴 😴 😴 😴 😴 😴 😴 😴 😴 😴 😴 😴 😝 😝 😝 😝 😝 😝 😩 😩 😩 😩 😩"
"NDY-179","3302","8 % bon DRAusSEn BRAUCHE LADEKABELLLL SCHNLLL AAHH"
"NDY-179","3303","Ihr habt das Laptop gesungen"
"NDY-179","3304","Lovers at the Sun !! Bitte !!!! : - ?"
"NDY-179","3305","Alltag ! :D Tolle Jungs ! ♥"
"NDY-179","3306","Sido der himmel soll warten"
"NDY-179","3307","Der Laptop . Es heißt der laptop :D aber sonst Teiles Video"
"NDY-179","3308","Nosa Nosa lochis"
"NDY-179","3309","Ha gayyyyyyyyy"
"NDY-179","3310","der Knaller . !"
"NDY-179","3311","Leute ihr musst eure nummer geben jeder will es ok ich won in paul ehrlich strasse ihr konnt mich besuchen"
"NDY-179","3312","Das kenne ich leider zu gut ....... #ich hasse es"
"NDY-179","3313","Parodiert mal All of me von John legend * - *"
"NDY-179","3314","lochis lochis"
"NDY-179","3315","Echt col bin fan"
"NDY-179","3316","Hasthag parodie von Ytitty"
"NDY-179","3317","behindert : \"
"NDY-179","3318","Irgendwann ist mir dann aufgefallen was für einen gequälten Gesichtsausdruck ich bei dieser Parodie hatte ! :DDD Das Ladekabel war mitten auf dem fast leeren Fußboden ja auch mega schwer zu finden xD <del> Das mit dem Spiegel war krass ! </del>"
"NDY-179","3319","Das ist cooooooooooooooooooiooooooooooooooooooooooooooooooooooooooooo"
"NDY-179","3320","ein musikviedieo"
"NDY-179","3321","warum von 257ers BBBiiiitttteeeee"
"NDY-179","3322","Haltet ihr eure fresse ihr kennt die lochis nicht die sind besser als Justin Bieber weil der ist scheiße und mir ist klar das ihr dielochis nicht mögt aber die sind garantiert besser als Justin Bieber das kann ich euch sagen und nur zur info die machen alles allein seid lieber ruhig den ich bin erst 11 Jahre alt"
"NDY-179","3323","Du bist 11 , gehst also 1. - 2. Gymklasse , und weißt nicht mal , wie man Punkt und Klammer benutzt ? Lochi Fans halt ."
"NDY-179","3324","Halte deine fresse ."
"NDY-179","3325","Ich lass mir von ner` 11 jährigen nichts sagen ."
"NDY-179","3326","Ales was man mag"
"NDY-179","3327","Uber james bont oder call of duty"
"NDY-179","3328","Ich liebe die lochis ! Ihr seid voll cool !"
"NDY-179","3329","Ich finde vieleicht boyfriend von justin bieber"
"NDY-179","3330","Dame Angst dich zu verlieren"
"NDY-179","3331","Alter immer diese schlechten parodien die nicht mal witzig sind , um kliks abzusahnen . - . - diese lochis"
"NDY-179","3332","Sun goes down robin schulz"
"NDY-179","3333","Sagen die wirklich das Laptop ???"
"NDY-179","3334","Der leptop nicht das leptop"
"NDY-179","3335","Yeah Frankfurt . 😍 🇩🇪"
"NDY-179","3336","Aguante los alemanesss"
"NDY-179","3337","Ich will jetzt nich als hater rüberkommen aber eure Parodien werden immer schlechter ihr ward schon mal besser Jungs . Ich finde ihr solltet euch mehr Mühe geben ."
"NDY-179","3338","Das laptop ?! Bei uns in österreich heißt es DER laptop aber auch okay andere länder andere sitten :)"
"NDY-179","3339","Ihr solltet mehr Tabletten schluuuuhken , damit ihr bessere Videos macht . : --- ("
"NDY-179","3340","Wie wär es mal wenn ihr ein Song von You Tubern parodiert z. B. Ape Crime , Timo oder so :D"
"NDY-179","3341","Weiß evtl. einer wie das Lied ab 2:36 ... heißt bitte ? :) wäre supper nett :)"
"NDY-179","3342","Hört nicht auf die die sind nur neidisch ;) ."
"NDY-179","3343","Eure Stimmen sind der Hammer !!!!!"
"NDY-179","3344","Ein song über Deutschland hahahahahahahahahahahahahha"
"NDY-179","3345","Lips are movin"
"NDY-179","3346","Ihr habt es in Frankfurt gedreht"
"NDY-179","3347","Ah ah ah ah lol"
"NDY-179","3348","Ihr Peter"
"NDY-179","3349","das laptop sweet <b> - </b>"
"NDY-179","3350","adel tawil zuhause mochte ich gerne oder lieder von adel tawill"
"NDY-179","3351","Bitte Bitte Bitte macht eine Parodie von Au Revoir Bitte Bitte Bitte ..."
"NDY-179","3352","Das Laptop ... Grammatik und so :D"
"NDY-179","3353","vieleicht timber , hero oder so"
"NDY-179","3354","Macht mal eine Von Piraten Werden Frei !"
"NDY-179","3355","Ich fibde den playbag nich toll"
"NDY-179","3356","EIN COOLER TAG"
"NDY-179","3357","das laptop"
"NDY-179","3358","Würde einer von euch eine Toiletten Brille ablecken Also mit der Zunge einmal ganz rum"
"NDY-179","3359","Das video ist richtig gut geworden heiko und roman ♥ ♡"
"NDY-179","3360","geht kacken"
"NDY-179","3361","lieder"
"NDY-179","3362","Ihr seid echt voll cool ich liebe euch"
"NDY-179","3363","das lied ist mega cool"
"NDY-179","3364","Könnt ihr mal ne parodie zu boom clap von charlie xcx machen ?"
"NDY-179","3365","Macht mal wieder lochi vs lochi bitte"
"NDY-179","3366","Sucht euch doch mal einen eige coole Parodie aus"
"NDY-179","3367","Roman hast du schon mal eine Freundin gehabt und wann ist das nexte Musikviedeo"
"NDY-179","3368","Macht doch häng over"
"NDY-179","3369","hört auf mit Youtube bitte da bin ich sogar besser"
"NDY-179","3370","all abouth it von eed sheeren"
"NDY-179","3371","auf jeden fall ein cooles"
"NDY-179","3372","Ihr seit die geilsten Sänger auf der Welt ist Soooooo !! Jooooollllloooooo !!"
"NDY-179","3373","Wie zur Hölle ist das bitte schön ne' Parodie ? Das ist ein ähnlicher Beat mit irgendeinem Quatsch dazu drauf gesungen . Eine Parodie ist wenn man sich über jemanden lustig macht oder einfach übertreibt aber nicht SOWAS !"
"NDY-179","3374","hauptsache erstmal den richtigen titel reinschreiben , ihr könnt nicht singen"
"NDY-179","3375","Ihr könntet vileicht von katy perry dark horse machen"
"NDY-179","3376","Pflaster"
"NDY-179","3377","cool gemach jungs großes lob"
"NDY-179","3378","geile parodie 3"
"NDY-179","3379","Wego wego song"
"NDY-179","3380","👍 👍 👍 👍 hab voll recht 👍 👍"
"NDY-179","3381","Cool cool"
"NDY-179","3382","Von selena gomes"
"NDY-179","3383","I LOVE YOU die lochis ☆"
"NDY-179","3384","Ich hab bis 14 h30 gewartet 😠 😠 😠 wo ist das vidio 🔞 ?????"
"NDY-179","3385","Hahahaha wie geil !!"
"NDY-179","3386","kauf dir doch nen neuen ! Spaß :) und geile Parodie <b> - </b>"
"NDY-179","3387","Ja , sie haben doch 1000000000 € ?"
"NDY-179","3388","Ich liebe euch Jungs warum habt ihr eigentlich die Lieder lochis genannt"
"NDY-179","3389","Florida : G. D. F. R"
"NDY-179","3390","Cro einmal um die . Welt oder Wigger"
"NDY-179","3391","Kurdo 60 bars"
"NDY-179","3392","MEGA HAMMER"
"NDY-179","3393","Oje könnt ihr nicht mehr singen mir egal ihr könnt e nichts"
"NDY-179","3394","Parodiert mal cheerleader"
"NDY-179","3395","cool"
"NDY-179","3396","Jetzt kein scheiß warum KANN Roman Besser Singen als Heiko ? ICH WILL EUCH NICHT BELEIDIGEN ABER SORRY ROMAN HÖRT SICH EINFACH BESSER AN"
"NDY-179","3397","Macht doch mal bei DSDS mit"
"NDY-179","3398","cool kids wär cool"
"NDY-179","3399","Lochis ihr bekommt konkrete von 🚹"
"NDY-179","3400","ihr seit voll die hammer sänger"
"NDY-179","3401","Parodiert mal auf uns"
"NDY-179","3402","Geile Parodie 😍 😍 😍 😍"
"NDY-179","3403","Alexander"
"NDY-179","3404","Cool"
"NDY-179","3405","Ariane Grande Love my harder BITTE BITTE"
"NDY-179","3406","Cool ❤ ❤ Bitte macht mal von Nicki minja das lied , , Anaconda , , Biiiiteeee ! 😍 💋 Das währe soooo toll ! 👍 👍 ❤ ❤"
"NDY-179","3407","Dielochis es seits echt die besten"
"NDY-179","3408","Ich seid lol"
"NDY-179","3409","Cool col"
"NDY-179","3410","Der Song ist cool"
"NDY-179","3411","Mein Ladekabel ist auch immer weg dan raste ich immer aus"
"NDY-179","3412","Von Ariana grande ."
"NDY-179","3413","Taylor Swift shake it off"
"NDY-179","3414","Ihr habts die besten lieder auf laga"
"NDY-179","3415","Cool man kriegt einen Ohrwurm"
"NDY-179","3416","Hi"
"NDY-179","3417","Ich kann euch meins leihen 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😝 😝 😝 😝 😜 😜 😜 😜 😛 😛"
"NDY-179","3418","geilo . muss man sagen . :-$"
"NDY-179","3419","Cro meine gang"
"NDY-179","3420","Was wurdet ihr tun wen ihr kein hendi hetet"
"NDY-179","3421","ich liebe eure songs"
"NDY-179","3422","Wi dum seitir"
"NDY-179","3423","Eure Lieder sind sehr geilll ich habe nur noch ohrwurm bei allen Lieder vom euch :D"
"NDY-179","3424","Ok ich verstehe das manche dielochis nicht mögen aber dann muss man doch nicht gleich : oh haltet eure Freessen ! Schreiben wenn er sie nicht mögt dann mögt ihr sie nicht aber behaltet das für euch ✅"
"NDY-179","3425","Bitte eine alte Parodie von euch nochmal singen biiiiiitte"
"NDY-179","3426","Isch wil auch youer san"
"NDY-179","3427","Könnt ihr auch eine Parodie von blank space von tailor Swift machen ich würde mich freuen"
"NDY-179","3428","Könnt ihr auch noch eine Parodie von blank space von tailor Swift machen ich würde mich freuen"
"NDY-179","3429","Probiert mal ich ging wie ein Ägypter zu Parodien"
"NDY-179","3430","Hey Heiko und Roman ich heiße Sven Zorn , ich habe eine Idee . Ich kann ohne Ungesunde Sachen nicht Lllllllleeeeebbbbeeeennnnnnñnnnnn"
"NDY-179","3431","Crasssssssss geil xD"
"NDY-179","3432","lochis clalvin summer"
"NDY-179","3433","oder bomm bomm pow"
"NDY-179","3434","Ich liebe euch die lochis"
"NDY-179","3435","Ich liebe das Lied !"
"NDY-179","3436","Nice ich liebe euch"
"NDY-179","3437","<EMPTY-COMMENT>"
"NDY-179","3438","Das labtop"
"NDY-179","3439","Welches Handy habt ihr"
"NDY-179","3440","Von bruno mars irgentwas uptown funk ?"
"NDY-179","3441","Dein Wunsch ist in erfüllung gegangen"
"NDY-179","3442","cooles video die lochis :)"
"NDY-179","3443","Habt ihr das in Frankfurt gedreht ?"
"NDY-179","3444","Parodiert einen eigenen song von y Titty :D"
"NDY-179","3445","Hallo Dielochis könnt ihr mir bitte eure Nummer geben"
"NDY-179","3446","<EMPTY-COMMENT>"
"NDY-179","3447","Macht noch einen Song selbst"
"NDY-179","3448","Parodiert Pls mal Ich trau mich nicht von den Aps PS : Das Problem mit dem Ladekabel kenn ich ... ت"
"NDY-179","3449","Ihr seid cool"
"NDY-179","3450","Parodirt mal Opa Gangnamstyle !"
"NDY-179","3451","Echt geil"
"NDY-179","3452","sehr cool"
"NDY-179","3453","ihr seid die geilsten"
"NDY-179","3454","Er sucht sein Ladekabel in der Stadt 😂 😂 😂 😂 Such es doch zu Hause"
"NDY-179","3455","Hammer geiler song viel besser als das Original .... 👍"
"NDY-179","3456","Casper Rasierklingenliebe könntet ihr mal neu texten ..."
"NDY-179","3457","Geiles Viedeo :D"
"NDY-179","3458","Roman und Heiko es Seide die geilstn"
"NDY-179","3459","Geiler Song :) ich weis nicht , was manche anderen gegen euch haben , ihr seid einfach beste !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
"NDY-179","3460","ehm ... mein erster tag ? ¿ ? were geil :'D ich fang auch an musikviedeos und so zu machen :'D mein erstes musikviedeo kommt am samstg raus ^^ mein erster tag ^^ schaut doch dan mal rain :)"
"NDY-179","3461","Macht neue song paradie"
"NDY-179","3462","orginal ist viel besser .."
"NDY-179","3463","Cool kids ! Bittet !!!!"
"NDY-179","3464","Parodiert mal au revoi von mark forster biiiiiiiteee"
"NDY-179","3465","ihr sollt mall eine parodie von yttity machen und zwar das lied endlich sommer"
"NDY-179","3466","bitte bitte wi own it"
"NDY-179","3467","+ Fatih Samanli Du hast ne Wii ?"
"NDY-179","3468","Wie heisst das Lied bei der endcut"
"NDY-179","3469","ihr seid der HAMMER Jungs ich Liebe Euch 33"
"NDY-179","3470","Cooles video richtig gut"
"NDY-179","3471","Kauft euch doch gleich ein neues ladekabel"
"NDY-179","3472","oh gott wie bin ich hier gelandet .."
"NDY-179","3473","Die lochis sind voll cool"
"NDY-179","3474","Ihr seid die besten"
"NDY-179","3475","Blus Brothers"
"NDY-179","3476","Bang bang von jessi j ariana grande und niki minach"
"NDY-179","3477","<EMPTY-COMMENT>"
"NDY-179","3478","Wie alt seit ihr eigendlich"
"NDY-179","3479","+ Catarina Castanheira www.seid-seit.de"
"NDY-179","3480","Der Song T NWA Bittr 😯 😔"
"NDY-179","3481","kauft doch ein neues"
"NDY-179","3482","Geiles video"
"NDY-179","3483","Macht mal von aneda sablik"
"NDY-179","3484","Rihanna umberella"
"NDY-179","3485","I follow You Brother"
"NDY-179","3486","Boahh leute ihr seid einfach die geilsten ! Ich liebe das Lied so sehr und es ist auf jeden Fall sogar besser als das Orginal . Also macht weiter so und hört nicht auf die unnötigen Kommentare . vorallem sei ihr auch noch megaa hübsch .. ^^"
"NDY-179","3487","Als nächstes vielleicht irgendein Song von Ed Sheran änd ich vool cool ! :)"
"NDY-179","3488","toller song er spricht mir aus der seele mir gehts meist auch so"
"NDY-179","3489","parodiert bitte als nächstes outside"
"NDY-179","3490","Das Lied ist ganz lol und mir geht es genau so"
"NDY-179","3491","Maschen draht zaun könnt ihr machen"
"NDY-179","3492","DAS Laptop xD zB 0:51"
"NDY-179","3493","Bleib in der Schule von Trailerpark Parodieren"
"NDY-179","3494","Bitte nicht , das wäre eine Beleidigung an Trailerpark !"
"NDY-179","3495","Andy das kann ich dir Sagen erstenst sehen sie so Geil aus zweitens können sie Hammer geil sing drittens ich liebe die Lochis"
"NDY-179","3496","Was cool wäre ist Kids ( 2 Finger an den Kopf ) von Marteria"
"NDY-179","3497","Things we lost in the fire"
"NDY-179","3498","Richtig gut :) Ich liebe eure Parodien soo !!! ❤ Macht weiter so scheiß auf hater ! :)"
"NDY-179","3499","Talk dirty und wiggel"
"NDY-179","3500","Voll geil"
"NDY-179","3501","Outside von Elie goulding und Calvin Harris"
"NDY-179","3502","Ich finde das ist sehr Geil weil am Anfang ist das sehr gut also macht immer so weiter"
"NDY-179","3503","geil"
"NDY-179","3504","voll schön , gute idee ;)"
"NDY-179","3505","Walk wabs wäre geil lochis :)"
"NDY-179","3506","i find alle videos geilo"
"NDY-179","3507","Dangerous kommt grade voll oft im Radio . Und immer wenn ich es höre , höre ich mir gleich eure Parodie an : }"
"NDY-179","3508","#heikodasladekabel"
"NDY-179","3509","Ey , nächstes mal helf ich euch beim suchen <3 :'*"
"NDY-179","3510","Omg so wahr !!! Öhm ... Black Widow ? 😂"
"NDY-179","3511","Ohne Ladekabel Kabel kann ich auch nicht leben"
"NDY-179","3512","Den Song kann ich inzwischen auswendig : }"
"NDY-179","3513","Der beste song forever !"
"NDY-179","3514","Dielochis sind besser als alle diese song parodie ist geil"
"NDY-179","3515","Ihr müsst mal zu DSDS gehen !"
"NDY-179","3516","Wo ist das LADE Kabel muss es mir sofort unter laden wo ist es LADE KABEL VERLASS Mich nicht !!!!!!!!!!!!!!!!!!!!!!"
"NDY-179","3517","Super geil :)"
"NDY-179","3518","Könnt ihr mal ne neue Songparodie von Superlove machen . ?"
"NDY-179","3519","Das ist der coolste song der welt"
"NDY-179","3520","Ey leute passt bitte auf ich gab mein kabel auch verschlampt oasst denb euch geht es dann auch so in dieser parodie !!!!!"
"NDY-179","3521","Applaus :)"
"NDY-179","3522","Ich auch"
"NDY-179","3523","Ihr seid einer meiner Lieblibsband ihr seid so cool und als nächstes soll Masterpice von Jessica . J sein"
"NDY-179","3524","<EMPTY-COMMENT>"
"NDY-179","3525","Hey die lochis ihr seid die besten ever und ich heiße nich Klaus sondern Niklas weil das ist mein Vater diesens Lied singe ich immer wenn ich mein aufladegered nicht viende und ich bin 11 Jahre bitte schreibt mir mal zurück Okey Stau leute"
"NDY-179","3526","Hey ihr könnt ja what es de fox eh"
"NDY-179","3527","I love tihs song 😍 ❤"
"NDY-179","3528","Ich liebe dich heiko"
"NDY-179","3529","😂 😂 😂 😂 geile Parodie ich dachte aber zu erst es geht um eine Freundin 😂 😂 😂"
"NDY-179","3530","Eure wideos sind alle geil :-)"
"NDY-179","3531","GIB MIR MEIN KABEL MANN"
"NDY-179","3532","Geilo , mein ladekabel ist auch immer weg !!!"
"NDY-179","3533","Gutes Video !"
"NDY-179","3534","Take me to church oder Hey Girl"
"NDY-179","3535","Ihr habt gut eine Millionen Abos zu viel"
"NDY-179","3536","Richtig cool ohne kabel wer hält das schon aus"
"NDY-179","3537","Ihr müsst mal ne Parodie von siedo Augen auf machen wäre cool"
"NDY-179","3538","Wie immer wenig und kleine Strophen und tausend mal den refrain"
"NDY-179","3539",":-)"
"NDY-179","3540","Atemlos"
"NDY-179","3541","Hey Heiko wie steilzt du deine Haare so cool"
"NDY-179","3542","ihr könntet mal von ariana grande ein song parodieren"
"NDY-179","3543","Ja monsta"
"NDY-179","3544","So ein geiles Lied habe das ein mal meiner Familie gezeigt habe jetzt alle ein ohrwurm"
"NDY-179","3545","Bei mir hab ich das gleiche Problem , das regt mich so auf"
"NDY-179","3546","Staddessen ihr das Aufladekabel in der Steckdose zu lassen NEIN ! Ihr wollt ja nur suchen !"
"NDY-179","3547","Hey"
"NDY-179","3548","Von Por ti"
"NDY-179","3549","Geil Jungs"
"NDY-179","3550","Ihr seid echt gut Respekt vor euch wie ihr des alles schafft mit der Schule und so Respekt Respekt Respekt ! 😊 👍"
"NDY-179","3551","Ich ging wie ein Ägypter von Adel tawil Bitte lochis"
"NDY-179","3552","Ich kann alle Lieder von euch auswendig"
